entity_address_id,entity_id,address_id,type,link,start_date,end_date
1905,10083475,14102840,registered_address,registered address,,
1906,10083483,14104838,registered_address,registered address,,
1907,10083489,14095991,registered_address,registered address,,
1908,10083546,14099175,registered_address,registered address,,
1909,10083600,14095312,registered_address,registered address,,
1910,10083672,14105256,registered_address,registered address,,
1911,10083789,14100996,registered_address,registered address,,
1912,10083809,14093181,registered_address,registered address,,
1913,10083894,14098253,registered_address,registered address,,
1914,10084086,14102142,registered_address,registered address,,
1915,10084016,14105091,registered_address,registered address,,
1916,10084108,14101305,registered_address,registered address,,
1917,10084120,14094891,registered_address,registered address,,
1918,10084165,14099106,registered_address,registered address,,
1919,10084256,14096979,registered_address,registered address,,
1920,10084310,14101788,registered_address,registered address,,
1921,10084336,14102837,registered_address,registered address,,
1922,10084354,14092076,registered_address,registered address,,
1923,10084363,14093819,registered_address,registered address,,
1924,10084451,14108124,registered_address,registered address,,
1925,10084480,14106388,registered_address,registered address,,
1926,10084590,14103351,registered_address,registered address,,
1927,10084794,14099106,registered_address,registered address,,
1928,10132663,14097233,registered_address,registered address,,
1929,10132909,14105117,registered_address,registered address,,
1930,10084945,14096783,registered_address,registered address,,
1931,10084957,14093167,registered_address,registered address,,
1932,10085025,14102837,registered_address,registered address,,
1933,10085074,14097800,registered_address,registered address,,
1934,10085130,14098147,registered_address,registered address,,
1935,10085138,14101890,registered_address,registered address,,
1936,10085391,14106239,registered_address,registered address,,
1937,10085311,14094548,registered_address,registered address,,
1938,10085361,14094212,registered_address,registered address,,
1939,10085421,14102837,registered_address,registered address,,
1940,10132124,14099458,registered_address,registered address,,
1941,10085482,14106451,registered_address,registered address,,
1942,10085507,14094862,registered_address,registered address,,
1943,10085548,14091393,registered_address,registered address,,
1944,10085604,14103662,registered_address,registered address,,
1945,10085635,14102745,registered_address,registered address,,
1946,10085681,14093927,registered_address,registered address,,
1947,10085687,14099106,registered_address,registered address,,
1948,10085777,14099106,registered_address,registered address,,
1949,10085890,14106376,registered_address,registered address,,
1950,10085808,14091393,registered_address,registered address,,
1951,10085879,14095494,registered_address,registered address,,
1952,10085868,14093957,registered_address,registered address,,
1953,10085880,14091393,registered_address,registered address,,
1954,10085963,14104670,registered_address,registered address,,
1955,10085925,14091787,registered_address,registered address,,
1956,10086026,14091393,registered_address,registered address,,
1957,10086196,14099874,registered_address,registered address,,
1958,10086145,14106619,registered_address,registered address,,
1959,10086267,14108915,registered_address,registered address,,
1960,10086361,14096887,registered_address,registered address,,
1961,10086401,14092847,registered_address,registered address,,
1962,10086433,14105091,registered_address,registered address,,
1963,10086651,14105656,registered_address,registered address,,
1964,10086480,14102837,registered_address,registered address,,
1965,10086486,14102837,registered_address,registered address,,
1966,10086510,14106239,registered_address,registered address,,
1967,10086659,14099667,registered_address,registered address,,
1968,10086538,14103271,registered_address,registered address,,
1969,10086574,14094383,registered_address,registered address,,
1970,10086586,14105777,registered_address,registered address,,
1971,10086645,14106388,registered_address,registered address,,
1972,10086774,14099667,registered_address,registered address,,
1973,10086759,14096887,registered_address,registered address,,
